Employee,Branch,Month,Product,Invested Assets,Fees,Commisions
500205,B0008,202005,Buy to Let Mortgage,44101,43,657
500037,B0008,202005,Buy to Let Mortgage,29023,42,150
500069,B0008,202005,Buy to Let Mortgage,43013,445,194
500189,B0008,202005,Buy to Let Mortgage,609441,165,9434
500045,B0008,202005,Buy to Let Mortgage,394516,402,4860
500061,B0008,202005,Buy to Let Mortgage,492414,276,153
500085,B0008,202005,Buy to Let Mortgage,276518,218,2303
500101,B0008,202005,Buy to Let Mortgage,310343,379,2858
500125,B0008,202005,Buy to Let Mortgage,882322,493,9996
500165,B0008,202005,Buy to Let Mortgage,415211,12,5385
500173,B0008,202005,Buy to Let Mortgage,165130,73,838
500181,B0008,202005,Buy to Let Mortgage,63187,159,495
500020,B0007,202005,Buy to Let Mortgage,364113,420,1277
500052,B0007,202005,Buy to Let Mortgage,568075,437,5825
500060,B0007,202005,Buy to Let Mortgage,767925,396,5424
500068,B0007,202005,Buy to Let Mortgage,29525,336,554
500092,B0007,202005,Buy to Let Mortgage,412765,302,7648
500108,B0007,202005,Buy to Let Mortgage,507736,10,2607
500196,B0007,202005,Buy to Let Mortgage,96483,67,25
500044,B0007,202005,Buy to Let Mortgage,471249,73,6125
500076,B0007,202005,Buy to Let Mortgage,91899,254,1162
500148,B0007,202005,Buy to Let Mortgage,743529,260,9007
500204,B0007,202005,Buy to Let Mortgage,834473,192,990
500212,B0007,202005,Buy to Let Mortgage,368359,425,1649
500116,B0007,202005,Buy to Let Mortgage,391282,443,3098
500036,B0007,202005,Buy to Let Mortgage,819726,65,9580
500140,B0007,202005,Buy to Let Mortgage,321151,493,4195
500156,B0007,202005,Buy to Let Mortgage,418466,157,145
500172,B0007,202005,Buy to Let Mortgage,892021,28,6827
500124,B0007,202005,Buy to Let Mortgage,754840,370,12121
500188,B0007,202005,Buy to Let Mortgage,546262,420,9508
500028,B0007,202005,Buy to Let Mortgage,381692,429,2695
500084,B0007,202005,Buy to Let Mortgage,884693,388,2374
500100,B0007,202005,Buy to Let Mortgage,685750,328,7536
500132,B0007,202005,Buy to Let Mortgage,665024,181,3391
500164,B0007,202005,Buy to Let Mortgage,815752,82,4070
500180,B0007,202005,Buy to Let Mortgage,822382,136,6090
500054,B0001,202006,Buy to Let Mortgage,324269,479,1017
500094,B0001,202006,Buy to Let Mortgage,256752,477,4867
500102,B0001,202006,Buy to Let Mortgage,303682,337,2314
500110,B0001,202006,Buy to Let Mortgage,482546,297,7409
500118,B0001,202006,Buy to Let Mortgage,544141,25,2059
500134,B0001,202006,Buy to Let Mortgage,822021,154,1196
500014,B0001,202006,Buy to Let Mortgage,248797,184,3824
500030,B0001,202006,Buy to Let Mortgage,823746,230,1982
500070,B0001,202006,Buy to Let Mortgage,442665,190,4961
500086,B0001,202006,Buy to Let Mortgage,863195,317,10274
500158,B0001,202006,Buy to Let Mortgage,521918,345,5700
500174,B0001,202006,Buy to Let Mortgage,399262,46,7658
500198,B0001,202006,Buy to Let Mortgage,732390,246,14515
500038,B0001,202006,Buy to Let Mortgage,513786,471,1602
500046,B0001,202006,Buy to Let Mortgage,706553,57,79
500062,B0001,202006,Buy to Let Mortgage,436145,117,8326
500078,B0001,202006,Buy to Let Mortgage,150124,130,487
500126,B0001,202006,Buy to Let Mortgage,299216,59,5512
500190,B0001,202006,Buy to Let Mortgage,630751,343,3810
500022,B0001,202006,Buy to Let Mortgage,493602,143,8345
500142,B0001,202006,Buy to Let Mortgage,647255,45,4360
500150,B0001,202006,Buy to Let Mortgage,326613,78,3987
500206,B0001,202006,Buy to Let Mortgage,419200,357,1689
500166,B0001,202006,Buy to Let Mortgage,156706,360,2096
500182,B0001,202006,Buy to Let Mortgage,78783,301,438
500015,B0002,202006,Buy to Let Mortgage,898714,450,3511
500023,B0002,202006,Buy to Let Mortgage,459185,102,8598
500055,B0002,202006,Buy to Let Mortgage,41258,210,359
500071,B0002,202006,Buy to Let Mortgage,700524,356,13050
500087,B0002,202006,Buy to Let Mortgage,733864,195,12626
500175,B0002,202006,Buy to Let Mortgage,609811,337,459
500199,B0002,202006,Buy to Let Mortgage,537466,232,4549
500039,B0002,202006,Buy to Let Mortgage,293968,128,3683
500079,B0002,202006,Buy to Let Mortgage,380836,286,6497
500135,B0002,202006,Buy to Let Mortgage,79761,397,1048
500159,B0002,202006,Buy to Let Mortgage,237132,431,248
500167,B0002,202006,Buy to Let Mortgage,296069,494,5044
500191,B0002,202006,Buy to Let Mortgage,720911,353,10984
500031,B0002,202006,Buy to Let Mortgage,835410,89,3042
500095,B0002,202006,Buy to Let Mortgage,49335,231,114
500103,B0002,202006,Buy to Let Mortgage,353796,105,3270
500127,B0002,202006,Buy to Let Mortgage,813029,16,4461
500143,B0002,202006,Buy to Let Mortgage,281178,438,4230
500183,B0002,202006,Buy to Let Mortgage,599062,427,9387
500207,B0002,202006,Buy to Let Mortgage,739621,254,4549
500119,B0002,202006,Buy to Let Mortgage,490151,134,8492
500047,B0002,202006,Buy to Let Mortgage,883344,321,13858
500063,B0002,202006,Buy to Let Mortgage,737625,148,9468
500111,B0002,202006,Buy to Let Mortgage,164356,162,347
500151,B0002,202006,Buy to Let Mortgage,80330,185,482
500024,B0003,202006,Buy to Let Mortgage,11375.5,132,1
500032,B0003,202006,Buy to Let Mortgage,148885.5,88.5,1103.5
500040,B0003,202006,Buy to Let Mortgage,60247,58.25,1101.75
500072,B0003,202006,Buy to Let Mortgage,6634.5,139,120
500120,B0003,202006,Buy to Let Mortgage,153623.5,196.5,1137
500176,B0003,202006,Buy to Let Mortgage,108646,135,1184
500208,B0003,202006,Buy to Let Mortgage,230880,118.5,1872
500016,B0003,202006,Buy to Let Mortgage,87197.5,156.5,717.5
500080,B0003,202006,Buy to Let Mortgage,201157.5,17.5,470.5
500088,B0003,202006,Buy to Let Mortgage,59317,77,848
500160,B0003,202006,Buy to Let Mortgage,175156,19,1481
500096,B0003,202006,Buy to Let Mortgage,291193,10.5,4381
500128,B0003,202006,Buy to Let Mortgage,122335.5,190.5,1128.5
500200,B0003,202006,Buy to Let Mortgage,43258.5,77,649
500136,B0003,202006,Buy to Let Mortgage,201866.5,95,3975.5
500048,B0003,202006,Buy to Let Mortgage,40954.5,215.5,786.5
500056,B0003,202006,Buy to Let Mortgage,186521.5,64,3689.5
500064,B0003,202006,Buy to Let Mortgage,397038.5,15,3526.5
500104,B0003,202006,Buy to Let Mortgage,242161,48.5,3325.5
500112,B0003,202006,Buy to Let Mortgage,54178.5,36.5,133.5
500144,B0003,202006,Buy to Let Mortgage,299658.5,226,4210.5
500152,B0003,202006,Buy to Let Mortgage,107243,117,1261.5
500168,B0003,202006,Buy to Let Mortgage,142174.5,240.5,893.5
500184,B0003,202006,Buy to Let Mortgage,116952.5,228.5,2172
500192,B0003,202006,Buy to Let Mortgage,164537,136.5,1767
500025,B0004,202006,Buy to Let Mortgage,428490,167,6639
500073,B0004,202006,Buy to Let Mortgage,843495,376,6458
500105,B0004,202006,Buy to Let Mortgage,508399,197,7911
500193,B0004,202006,Buy to Let Mortgage,766460,91,6439
500201,B0004,202006,Buy to Let Mortgage,891308,156,4134
500065,B0004,202006,Buy to Let Mortgage,820628,303,7608
500089,B0004,202006,Buy to Let Mortgage,642642,154,10212
500121,B0004,202006,Buy to Let Mortgage,284662,433,3234
500169,B0004,202006,Buy to Let Mortgage,367157,40,6568
500209,B0004,202006,Buy to Let Mortgage,30467,400,282
500049,B0004,202006,Buy to Let Mortgage,109580,169,82
500081,B0004,202006,Buy to Let Mortgage,196806,291,1834
500177,B0004,202006,Buy to Let Mortgage,285758,465,644
500017,B0004,202006,Buy to Let Mortgage,812542,66,16191
500033,B0004,202006,Buy to Let Mortgage,238156,387,2498
500041,B0004,202006,Buy to Let Mortgage,595996,320,7708
500057,B0004,202006,Buy to Let Mortgage,135522,283,2668
500097,B0004,202006,Buy to Let Mortgage,267826,106,4190
500113,B0004,202006,Buy to Let Mortgage,295120,238,3088
500129,B0004,202006,Buy to Let Mortgage,885106,201,8346
500137,B0004,202006,Buy to Let Mortgage,516370,451,7776
500145,B0004,202006,Buy to Let Mortgage,733775,152,11766
500153,B0004,202006,Buy to Let Mortgage,877159,224,16680
500161,B0004,202006,Buy to Let Mortgage,426729,217,1184
500185,B0004,202006,Buy to Let Mortgage,791774,348,1196
500034,B0005,202006,Buy to Let Mortgage,522043,323,2170
500042,B0005,202006,Buy to Let Mortgage,779326,380,6702
500082,B0005,202006,Buy to Let Mortgage,798046,103,2982
500154,B0005,202006,Buy to Let Mortgage,651079,131,1260
500170,B0005,202006,Buy to Let Mortgage,204555,46,891
500210,B0005,202006,Buy to Let Mortgage,542367,82,10556
500026,B0005,202006,Buy to Let Mortgage,681797,264,6107
500066,B0005,202006,Buy to Let Mortgage,645597,368,12769
500090,B0005,202006,Buy to Let Mortgage,563942,452,5062
500106,B0005,202006,Buy to Let Mortgage,752418,395,11972
500130,B0005,202006,Buy to Let Mortgage,83094,403,154
500162,B0005,202006,Buy to Let Mortgage,607119,244,11239
500178,B0005,202006,Buy to Let Mortgage,124072,371,432
500018,B0005,202006,Buy to Let Mortgage,668339,301,10391
500050,B0005,202006,Buy to Let Mortgage,524384,395,343
500098,B0005,202006,Buy to Let Mortgage,38334,142,424
500138,B0005,202006,Buy to Let Mortgage,579573,64,4488
500186,B0005,202006,Buy to Let Mortgage,310009,27,1908
500202,B0005,202006,Buy to Let Mortgage,252733,427,1096
500194,B0005,202006,Buy to Let Mortgage,242534,318,2566
500058,B0005,202006,Buy to Let Mortgage,234560,157,17
500074,B0005,202006,Buy to Let Mortgage,265086,154,2614
500114,B0005,202006,Buy to Let Mortgage,736241,176,5462
500122,B0005,202006,Buy to Let Mortgage,488241,74,254
500146,B0005,202006,Buy to Let Mortgage,62492,93,776
500043,B0006,202006,Buy to Let Mortgage,810595,197,7815
500099,B0006,202006,Buy to Let Mortgage,672794,400,12204
500107,B0006,202006,Buy to Let Mortgage,178051,429,924
500123,B0006,202006,Buy to Let Mortgage,676731,459,2981
500131,B0006,202006,Buy to Let Mortgage,441375,204,3365
500139,B0006,202006,Buy to Let Mortgage,595017,494,534
500203,B0006,202006,Buy to Let Mortgage,753428,488,15045
500051,B0006,202006,Buy to Let Mortgage,699410,62,13910
500075,B0006,202006,Buy to Let Mortgage,457746,111,552
500083,B0006,202006,Buy to Let Mortgage,34911,66,500
500115,B0006,202006,Buy to Let Mortgage,647529,368,5668
500171,B0006,202006,Buy to Let Mortgage,625244,277,8672
500195,B0006,202006,Buy to Let Mortgage,411790,359,3462
500019,B0006,202006,Buy to Let Mortgage,579616,179,4569
500059,B0006,202006,Buy to Let Mortgage,783665,360,15194
500067,B0006,202006,Buy to Let Mortgage,651414,492,2623
500091,B0006,202006,Buy to Let Mortgage,65830,87,603
500211,B0006,202006,Buy to Let Mortgage,846128,236,11854
500027,B0006,202006,Buy to Let Mortgage,569707,79,2609
500035,B0006,202006,Buy to Let Mortgage,880254,182,11073
500147,B0006,202006,Buy to Let Mortgage,875334,325,7130
500155,B0006,202006,Buy to Let Mortgage,114017,413,881
500163,B0006,202006,Buy to Let Mortgage,180133,338,2345
500179,B0006,202006,Buy to Let Mortgage,526851,296,1654
500187,B0006,202006,Buy to Let Mortgage,814822,492,13935
500053,B0008,202006,Buy to Let Mortgage,895211,429,15324
500085,B0008,202006,Buy to Let Mortgage,616571,263,5624
500093,B0008,202006,Buy to Let Mortgage,524051,475,5826
500117,B0008,202006,Buy to Let Mortgage,330088,76,4983
500149,B0008,202006,Buy to Let Mortgage,76870,236,126
500173,B0008,202006,Buy to Let Mortgage,205108,132,1237
500205,B0008,202006,Buy to Let Mortgage,468693,255,722
500021,B0008,202006,Buy to Let Mortgage,535699,114,7819
500077,B0008,202006,Buy to Let Mortgage,479727,73,6713
500109,B0008,202006,Buy to Let Mortgage,45222,336,468
500125,B0008,202006,Buy to Let Mortgage,584961,319,900
500141,B0008,202006,Buy to Let Mortgage,344658,197,2201
500069,B0008,202006,Buy to Let Mortgage,88137,285,1685
500197,B0008,202006,Buy to Let Mortgage,349856,432,3332
500037,B0008,202006,Buy to Let Mortgage,189887,472,1047
500045,B0008,202006,Buy to Let Mortgage,851312,305,6638
500157,B0008,202006,Buy to Let Mortgage,383784,416,1895
500181,B0008,202006,Buy to Let Mortgage,702290,331,10727
500029,B0008,202006,Buy to Let Mortgage,115874,454,1133
500061,B0008,202006,Buy to Let Mortgage,552059,456,295
500101,B0008,202006,Buy to Let Mortgage,261567,256,4170
500133,B0008,202006,Buy to Let Mortgage,687509,250,1462
500165,B0008,202006,Buy to Let Mortgage,571759,268,4305
500189,B0008,202006,Buy to Let Mortgage,129738,405,1228
500020,B0007,202006,Buy to Let Mortgage,660997,345,9084
500140,B0007,202006,Buy to Let Mortgage,616538,329,533
500156,B0007,202006,Buy to Let Mortgage,300631,46,2818
500164,B0007,202006,Buy to Let Mortgage,464496,343,186
500204,B0007,202006,Buy to Let Mortgage,655130,98,1111
500212,B0007,202006,Buy to Let Mortgage,578676,302,5699
500180,B0007,202006,Buy to Let Mortgage,856913,434,8780
500028,B0007,202006,Buy to Let Mortgage,767836,48,13792
500044,B0007,202006,Buy to Let Mortgage,487578,177,6915
500060,B0007,202006,Buy to Let Mortgage,603346,284,3053
500068,B0007,202006,Buy to Let Mortgage,292668,222,4578
500084,B0007,202006,Buy to Let Mortgage,21894,421,387
500100,B0007,202006,Buy to Let Mortgage,734378,252,1042
500116,B0007,202006,Buy to Let Mortgage,566945,70,9664
500036,B0007,202006,Buy to Let Mortgage,669414,274,7481
500052,B0007,202006,Buy to Let Mortgage,572568,44,5542
500076,B0007,202006,Buy to Let Mortgage,815047,239,12293
500108,B0007,202006,Buy to Let Mortgage,408693,132,405
500124,B0007,202006,Buy to Let Mortgage,844161,493,13295
500172,B0007,202006,Buy to Let Mortgage,319443,261,3288
500092,B0007,202006,Buy to Let Mortgage,856763,399,2826
500132,B0007,202006,Buy to Let Mortgage,260061,304,3467
500148,B0007,202006,Buy to Let Mortgage,196358,177,3061
500188,B0007,202006,Buy to Let Mortgage,393819,245,1381
500196,B0007,202006,Buy to Let Mortgage,42354,262,200
500078,B0001,202007,Buy to Let Mortgage,225140,36,770
500094,B0001,202007,Buy to Let Mortgage,643699,371,5601
500110,B0001,202007,Buy to Let Mortgage,437994,483,3457
500126,B0001,202007,Buy to Let Mortgage,359310,248,6599
500134,B0001,202007,Buy to Let Mortgage,664805,52,1247
500198,B0001,202007,Buy to Let Mortgage,337747,343,6714
500014,B0001,202007,Buy to Let Mortgage,806736,359,15585
500022,B0001,202007,Buy to Let Mortgage,740424,118,523
500038,B0001,202007,Buy to Let Mortgage,703757,481,162
500062,B0001,202007,Buy to Let Mortgage,292210,376,5619
500070,B0001,202007,Buy to Let Mortgage,729287,40,7155
500102,B0001,202007,Buy to Let Mortgage,784003,14,3251
500150,B0001,202007,Buy to Let Mortgage,822598,26,113
500158,B0001,202007,Buy to Let Mortgage,146487,434,1233
500166,B0001,202007,Buy to Let Mortgage,689131,87,2874
500118,B0001,202007,Buy to Let Mortgage,635130,368,9060
500030,B0001,202007,Buy to Let Mortgage,710922,172,165
500046,B0001,202007,Buy to Let Mortgage,873391,234,7103
500054,B0001,202007,Buy to Let Mortgage,538188,222,15
500086,B0001,202007,Buy to Let Mortgage,562639,223,3545
500174,B0001,202007,Buy to Let Mortgage,91906,302,1159
500190,B0001,202007,Buy to Let Mortgage,657366,78,5893
500142,B0001,202007,Buy to Let Mortgage,750862,277,13311
500182,B0001,202007,Buy to Let Mortgage,162226,176,2486
500206,B0001,202007,Buy to Let Mortgage,437192,17,5409
500031,B0002,202007,Buy to Let Mortgage,395017,271,5989
500055,B0002,202007,Buy to Let Mortgage,741032,86,1760
500111,B0002,202007,Buy to Let Mortgage,412462,263,31
500199,B0002,202007,Buy to Let Mortgage,708621,159,11093
500023,B0002,202007,Buy to Let Mortgage,799790,52,8249
500039,B0002,202007,Buy to Let Mortgage,870908,297,13068
500047,B0002,202007,Buy to Let Mortgage,56410,109,104
500071,B0002,202007,Buy to Let Mortgage,687540,245,13098
500079,B0002,202007,Buy to Let Mortgage,877032,287,531
500119,B0002,202007,Buy to Let Mortgage,487208,103,7462
500135,B0002,202007,Buy to Let Mortgage,170204,94,1356
500167,B0002,202007,Buy to Let Mortgage,608813,48,3537
500175,B0002,202007,Buy to Let Mortgage,639613,57,655
500015,B0002,202007,Buy to Let Mortgage,283901,479,4069
500063,B0002,202007,Buy to Let Mortgage,98090,429,532
500087,B0002,202007,Buy to Let Mortgage,652478,251,3349
500127,B0002,202007,Buy to Let Mortgage,232882,454,3320
500207,B0002,202007,Buy to Let Mortgage,667941,488,9126
500095,B0002,202007,Buy to Let Mortgage,273567,394,2118
500103,B0002,202007,Buy to Let Mortgage,858208,412,4607
500143,B0002,202007,Buy to Let Mortgage,660736,259,3282
500151,B0002,202007,Buy to Let Mortgage,687351,105,3523
500159,B0002,202007,Buy to Let Mortgage,209656,290,1028
500183,B0002,202007,Buy to Let Mortgage,408719,30,5936
500191,B0002,202007,Buy to Let Mortgage,86527,204,138
500048,B0003,202007,Buy to Let Mortgage,91531.5,228,1433
500080,B0003,202007,Buy to Let Mortgage,351319,39,3800
500112,B0003,202007,Buy to Let Mortgage,285082.5,111,979.5
500128,B0003,202007,Buy to Let Mortgage,327593.5,91,6316
500152,B0003,202007,Buy to Let Mortgage,281436.5,113,67.5
500024,B0003,202007,Buy to Let Mortgage,159381.5,233.5,42
500096,B0003,202007,Buy to Let Mortgage,103777,30.5,1112.5
500104,B0003,202007,Buy to Let Mortgage,417890,91,585.5
500136,B0003,202007,Buy to Let Mortgage,182931,224.5,1623
500184,B0003,202007,Buy to Let Mortgage,100512.5,5,1899
500200,B0003,202007,Buy to Let Mortgage,47002,72.5,808.5
500016,B0003,202007,Buy to Let Mortgage,427002.5,206,7486.5
500032,B0003,202007,Buy to Let Mortgage,28675.5,156,346
500040,B0003,202007,Buy to Let Mortgage,214213.5,102.25,4268
500064,B0003,202007,Buy to Let Mortgage,438962,175.5,467.5
500088,B0003,202007,Buy to Let Mortgage,62439.5,218.5,598.5
500120,B0003,202007,Buy to Let Mortgage,250208.5,239,3382
500176,B0003,202007,Buy to Let Mortgage,428875,17.5,4932
500192,B0003,202007,Buy to Let Mortgage,157074,78.5,67
500056,B0003,202007,Buy to Let Mortgage,86730.5,170,1535.5
500072,B0003,202007,Buy to Let Mortgage,421614.5,109,6677
500144,B0003,202007,Buy to Let Mortgage,332316,39,5595
500160,B0003,202007,Buy to Let Mortgage,30321.5,98.5,495
500168,B0003,202007,Buy to Let Mortgage,75437,189,685
500208,B0003,202007,Buy to Let Mortgage,367400.5,103.5,3998
500033,B0004,202007,Buy to Let Mortgage,453234,232,6461
500105,B0004,202007,Buy to Let Mortgage,322369,329,6359
500129,B0004,202007,Buy to Let Mortgage,748633,371,8611
500145,B0004,202007,Buy to Let Mortgage,463505,468,4255
500169,B0004,202007,Buy to Let Mortgage,574227,221,8187
500209,B0004,202007,Buy to Let Mortgage,333992,427,2865
500073,B0004,202007,Buy to Let Mortgage,52613,407,786
500097,B0004,202007,Buy to Let Mortgage,689590,96,12641
500137,B0004,202007,Buy to Let Mortgage,58883,394,786
500153,B0004,202007,Buy to Let Mortgage,324040,280,4112
500185,B0004,202007,Buy to Let Mortgage,786285,321,4626
500177,B0004,202007,Buy to Let Mortgage,782080,65,6184
500017,B0004,202007,Buy to Let Mortgage,829708,463,6050
500025,B0004,202007,Buy to Let Mortgage,425715,389,3556
500065,B0004,202007,Buy to Let Mortgage,469930,420,5472
500081,B0004,202007,Buy to Let Mortgage,692553,426,8950
500121,B0004,202007,Buy to Let Mortgage,893534,485,5886
500201,B0004,202007,Buy to Let Mortgage,613208,27,4592
500041,B0004,202007,Buy to Let Mortgage,478407,291,9468
500049,B0004,202007,Buy to Let Mortgage,584540,49,9749
500057,B0004,202007,Buy to Let Mortgage,389432,383,5733
500089,B0004,202007,Buy to Let Mortgage,388287,264,2804
500113,B0004,202007,Buy to Let Mortgage,251570,129,632
500161,B0004,202007,Buy to Let Mortgage,278004,210,1626
500193,B0004,202007,Buy to Let Mortgage,258312,338,2551
500018,B0005,202007,Buy to Let Mortgage,641415,73,7282
500034,B0005,202007,Buy to Let Mortgage,33211,261,48
500042,B0005,202007,Buy to Let Mortgage,198465,336,3566
500074,B0005,202007,Buy to Let Mortgage,262738,290,1595
500106,B0005,202007,Buy to Let Mortgage,408445,29,6924
500114,B0005,202007,Buy to Let Mortgage,755066,146,12669
500130,B0005,202007,Buy to Let Mortgage,545397,487,2732
500146,B0005,202007,Buy to Let Mortgage,797172,266,1176
500050,B0005,202007,Buy to Let Mortgage,661965,408,952
500058,B0005,202007,Buy to Let Mortgage,498020,394,9224
500090,B0005,202007,Buy to Let Mortgage,403605,33,680
500098,B0005,202007,Buy to Let Mortgage,770566,391,3323
500026,B0005,202007,Buy to Let Mortgage,783850,229,5298
500066,B0005,202007,Buy to Let Mortgage,757392,218,1417
500082,B0005,202007,Buy to Let Mortgage,466743,284,41
500170,B0005,202007,Buy to Let Mortgage,617421,171,4602
500178,B0005,202007,Buy to Let Mortgage,608739,432,2680
500186,B0005,202007,Buy to Let Mortgage,348036,303,4066
500122,B0005,202007,Buy to Let Mortgage,104427,26,848
500138,B0005,202007,Buy to Let Mortgage,769687,211,8575
500154,B0005,202007,Buy to Let Mortgage,84651,105,1197
500162,B0005,202007,Buy to Let Mortgage,139566,135,1921
500194,B0005,202007,Buy to Let Mortgage,613263,244,1736
500202,B0005,202007,Buy to Let Mortgage,896731,338,12337
500210,B0005,202007,Buy to Let Mortgage,202481,260,735
500035,B0006,202007,Buy to Let Mortgage,325997,413,4749
500043,B0006,202007,Buy to Let Mortgage,813595,87,13624
500067,B0006,202007,Buy to Let Mortgage,130196,244,1529
500075,B0006,202007,Buy to Let Mortgage,734790,254,6327
500099,B0006,202007,Buy to Let Mortgage,76714,56,611
500155,B0006,202007,Buy to Let Mortgage,112798,388,653
500091,B0006,202007,Buy to Let Mortgage,406476,64,1515
500107,B0006,202007,Buy to Let Mortgage,796382,83,9080
500115,B0006,202007,Buy to Let Mortgage,198430,428,2819
500147,B0006,202007,Buy to Let Mortgage,555789,79,7987
500019,B0006,202007,Buy to Let Mortgage,347315,177,3711
500027,B0006,202007,Buy to Let Mortgage,725663,67,2326
500123,B0006,202007,Buy to Let Mortgage,399745,156,816
500131,B0006,202007,Buy to Let Mortgage,592749,35,1892
500179,B0006,202007,Buy to Let Mortgage,278857,180,1902
500203,B0006,202007,Buy to Let Mortgage,54935,46,969
500211,B0006,202007,Buy to Let Mortgage,388506,283,502
500051,B0006,202007,Buy to Let Mortgage,670777,361,13382
500059,B0006,202007,Buy to Let Mortgage,78156,262,824
500083,B0006,202007,Buy to Let Mortgage,107300,362,1646
500139,B0006,202007,Buy to Let Mortgage,817407,497,8458
500163,B0006,202007,Buy to Let Mortgage,222462,119,3189
500171,B0006,202007,Buy to Let Mortgage,64189,52,198
500187,B0006,202007,Buy to Let Mortgage,521902,30,3656
500195,B0006,202007,Buy to Let Mortgage,317970,126,4515
500077,B0008,202007,Buy to Let Mortgage,868543,294,13405
500085,B0008,202007,Buy to Let Mortgage,84519,255,598
500181,B0008,202007,Buy to Let Mortgage,736188,367,1994
500029,B0008,202007,Buy to Let Mortgage,149889,489,1780
500045,B0008,202007,Buy to Let Mortgage,587825,73,9988
500061,B0008,202007,Buy to Let Mortgage,86258,347,1519
500093,B0008,202007,Buy to Let Mortgage,376931,63,703
500189,B0008,202007,Buy to Let Mortgage,668831,373,5604
500021,B0008,202007,Buy to Let Mortgage,822424,20,9242
500037,B0008,202007,Buy to Let Mortgage,377269,218,1026
500053,B0008,202007,Buy to Let Mortgage,794151,451,14937
500141,B0008,202007,Buy to Let Mortgage,359999,140,1726
500149,B0008,202007,Buy to Let Mortgage,711298,491,3243
500157,B0008,202007,Buy to Let Mortgage,264462,61,4821
500165,B0008,202007,Buy to Let Mortgage,354090,347,7030
500197,B0008,202007,Buy to Let Mortgage,586273,103,10775
500205,B0008,202007,Buy to Let Mortgage,707703,265,11583
500069,B0008,202007,Buy to Let Mortgage,662680,16,12346
500101,B0008,202007,Buy to Let Mortgage,830215,152,3947
500109,B0008,202007,Buy to Let Mortgage,751291,24,5369
500117,B0008,202007,Buy to Let Mortgage,678959,359,3226
500125,B0008,202007,Buy to Let Mortgage,554120,211,9366
500133,B0008,202007,Buy to Let Mortgage,647214,254,9734
500173,B0008,202007,Buy to Let Mortgage,720052,380,11732
500020,B0007,202007,Buy to Let Mortgage,532430,262,8784
500084,B0007,202007,Buy to Let Mortgage,40169,371,417
500124,B0007,202007,Buy to Let Mortgage,438499,64,4944
500180,B0007,202007,Buy to Let Mortgage,283740,184,3418
500036,B0007,202007,Buy to Let Mortgage,73622,329,86
500060,B0007,202007,Buy to Let Mortgage,614562,328,2301
500076,B0007,202007,Buy to Let Mortgage,61966,310,803
500100,B0007,202007,Buy to Let Mortgage,112096,41,2208
500108,B0007,202007,Buy to Let Mortgage,95387,440,1651
500116,B0007,202007,Buy to Let Mortgage,891657,425,7615
500132,B0007,202007,Buy to Let Mortgage,828132,198,11997
500148,B0007,202007,Buy to Let Mortgage,536630,333,10441
500188,B0007,202007,Buy to Let Mortgage,257853,489,2492
500212,B0007,202007,Buy to Let Mortgage,425774,205,885
500028,B0007,202007,Buy to Let Mortgage,27466,276,291
500052,B0007,202007,Buy to Let Mortgage,156982,265,1397
500068,B0007,202007,Buy to Let Mortgage,348569,265,2374
500140,B0007,202007,Buy to Let Mortgage,796176,218,13092
500164,B0007,202007,Buy to Let Mortgage,553453,422,8303
500044,B0007,202007,Buy to Let Mortgage,870657,166,14243
500092,B0007,202007,Buy to Let Mortgage,432741,266,1434
500156,B0007,202007,Buy to Let Mortgage,813020,387,4904
500172,B0007,202007,Buy to Let Mortgage,875810,366,115
500196,B0007,202007,Buy to Let Mortgage,105914,424,522
500204,B0007,202007,Buy to Let Mortgage,839838,425,5288
500022,B0001,202009,Buy to Let Mortgage,331151,58,950
500062,B0001,202009,Buy to Let Mortgage,869364,398,6540
500086,B0001,202009,Buy to Let Mortgage,414082,419,1443
500118,B0001,202009,Buy to Let Mortgage,387354,174,1215
500134,B0001,202009,Buy to Let Mortgage,149263,254,1050
500150,B0001,202009,Buy to Let Mortgage,436591,238,5582
500166,B0001,202009,Buy to Let Mortgage,636076,32,2068
500038,B0001,202009,Buy to Let Mortgage,357345,188,3427
500046,B0001,202009,Buy to Let Mortgage,252795,254,4627
500070,B0001,202009,Buy to Let Mortgage,325151,52,2191
500094,B0001,202009,Buy to Let Mortgage,662017,443,12334
500102,B0001,202009,Buy to Let Mortgage,625471,406,55
500142,B0001,202009,Buy to Let Mortgage,737270,294,7749
500158,B0001,202009,Buy to Let Mortgage,664582,46,7594
500182,B0001,202009,Buy to Let Mortgage,537262,417,3222
500190,B0001,202009,Buy to Let Mortgage,195618,386,1311
500206,B0001,202009,Buy to Let Mortgage,153482,295,537
500054,B0001,202009,Buy to Let Mortgage,134253,434,1202
500174,B0001,202009,Buy to Let Mortgage,427953,62,7624
500014,B0001,202009,Buy to Let Mortgage,756998,270,13715
500030,B0001,202009,Buy to Let Mortgage,724570,96,10999
500078,B0001,202009,Buy to Let Mortgage,14979,69,163
500110,B0001,202009,Buy to Let Mortgage,690594,354,13439
500126,B0001,202009,Buy to Let Mortgage,311775,326,4899
500198,B0001,202009,Buy to Let Mortgage,53019,331,643
500071,B0002,202009,Buy to Let Mortgage,383204,464,5491
500095,B0002,202009,Buy to Let Mortgage,281622,216,5580
500119,B0002,202009,Buy to Let Mortgage,713565,283,6132
500135,B0002,202009,Buy to Let Mortgage,40492,149,17
